funcName,invocations,pods,users,avg_cpu,avg_memory,avg_runtime,category
3292,6,4,1,0.09062633333333332,35.284505333333335,0.0010568333333333332,Normal
990,6,6,2,0.08258700000000001,34.08854133333333,1.0040661666666666,Normal
435,6,6,3,0.08924233333333333,28.25911483333333,0.6870051666666667,Normal
3812,6,3,1,0.06488083333333333,26.20963516666667,0.0010751666666666668,Normal
412,6,4,2,0.2101045,65.36848983333334,1.331406,Normal
25,6,6,4,0.04287733333333333,38.589192833333335,1.172532666666667,Normal
4608,6,3,1,0.0,28.086588666666668,0.0010125,Normal
6735,6,2,1,0.07276433333333333,27.876953,0.001033,Normal
2033,6,3,1,0.04857683333333334,33.76888016666667,0.0010825,Normal
3213,6,3,1,0.06628433333333333,32.698567833333335,0.0008811666666666667,Normal
5452,6,3,1,0.121546,31.59505233333333,0.001196,Normal
1406,6,6,3,0.0721835,37.895182,150.98684233333333,Normal
414,6,6,3,0.06717,83.33658783333334,3.0755166666666667,Normal
6321,6,3,1,0.07131683333333333,25.451822833333335,0.0009618333333333333,Normal
618,6,3,1,0.16265166666666667,33.389974,0.0011081666666666666,Normal
1472,6,6,3,0.03209566666666667,38.638020833333336,1.1354736666666667,Normal
3559,6,4,1,0.1252735,33.93164066666667,0.0011241666666666668,Normal
968,6,6,3,0.11556766666666668,38.903646,0.6776788333333332,Normal
100,6,5,2,0.703513,248.28906200000003,3.1819539999999997,Normal
89,6,6,4,0.07839316666666667,37.826823166666664,215.159755,Normal
3256,6,4,1,0.041714,33.761067833333335,0.0010953333333333334,Normal
1606,6,6,6,0.06541216666666666,41.031249833333334,1.2480440000000002,Normal
2236,6,4,2,0.9683498333333334,1105.3450593333334,9.697859500000002,Normal
121,6,5,3,0.08835783333333332,31.761067999999998,0.7546731666666666,Normal
3001,6,3,1,0.0396815,24.404296833333333,0.0011015,Normal
2088,5,5,3,0.30837,153.5351574,14.1301916,Normal
463,5,5,3,0.1646062,32.449219,0.29152880000000003,Normal
385,5,5,3,0.0778712,29.6742186,0.7369986,Normal
662,5,5,3,0.105291,37.4523436,0.39601919999999996,Normal
419,5,5,4,0.1392486,37.9203122,68.1776974,Normal
150,5,5,3,0.1442042,40.407812,0.913833,Normal
67,5,5,2,0.1433936,30.9015626,2.1426692,Normal
255,5,5,3,0.035438199999999996,33.3992188,0.6085544,Normal
110,5,5,2,0.0611828,34.9570316,0.5793796,Normal
238,5,4,2,0.14185520000000001,30.5609374,0.8524324,Normal
603,5,5,3,0.1328136,30.2898436,0.4515888,Normal
1473,5,5,3,0.0864654,33.5898436,0.39885919999999997,Normal
336,5,5,3,0.10602039999999999,32.2406252,0.6906446,Normal
1141,5,5,2,0.1027896,36.353906,0.683746,Normal
70,5,5,3,0.046949199999999996,31.3898434,0.5226839999999999,Normal
182,5,5,3,0.025828800000000002,34.7578124,0.8012408000000001,Normal
862,5,5,1,0.9863226,330.58671400000003,3.8281858,Normal
1135,5,5,3,0.07253720000000001,30.3906252,0.5345251999999999,Normal
1404,5,5,1,0.1470814,35.0476568,1.6653482,Normal
1640,5,5,3,0.0881874,35.0625002,0.8179792000000001,Normal
1375,5,5,3,0.111816,31.0492186,0.47589640000000005,Normal
1348,5,5,2,0.06565499999999999,23.6515624,0.0153882,Normal
2120,5,4,2,0.5483938,42.5593748,0.0037206,Normal
1745,5,4,2,0.1518204,30.340625199999998,0.21404600000000001,Normal
2044,5,4,3,0.062247800000000006,33.5171878,0.25390619999999997,Normal
513,5,5,3,0.0355192,33.1515626,0.5563982,Normal
1427,5,5,4,0.09093960000000001,25.971874800000002,1.2490979999999998,Normal
485,5,5,3,0.039656000000000004,60.53593639999999,3.5031346,Normal
1969,5,5,2,0.1600814,29.9203124,0.406524,Normal
232,5,5,3,0.10257939999999999,31.8335936,0.45041080000000006,Normal
196,5,4,2,0.0162798,34.3664062,0.6040818,Normal
4574,5,5,5,0.0643578,32.4374996,1.2599656,Normal
465,5,5,2,0.099259,27.8085938,0.9653115999999999,Normal
27,5,5,4,0.0475854,33.1351564,5.0534794000000005,Normal
1523,5,3,2,0.12159440000000002,33.1328124,0.6276474000000001,Normal
2019,5,2,2,0.23203959999999996,31.1546876,0.0042022,Normal
1863,5,4,2,0.0711408,30.4460938,0.0009906,Normal
1532,5,4,2,0.0771406,39.7414064,0.15862959999999998,Normal
775,5,5,1,0.2960534,21.3609374,0.010080800000000001,Normal
6211,5,5,1,0.09824480000000001,38.7085938,0.6777222,Normal
1478,5,5,3,0.09209959999999999,32.3812498,0.7563088,Normal
782,5,3,3,0.1381638,42.6851556,0.6402091999999999,Normal
892,5,3,2,0.179536,33.4226564,0.1002272,Normal
261,5,5,2,0.14272200000000002,36.6976562,2.2768015999999998,Normal
1189,5,5,2,0.0854254,33.7843752,0.7217334,Normal
1471,5,5,3,0.11368019999999998,34.7796872,0.53777,Normal
1286,5,5,3,0.1437136,366.5007784,112.36685180000002,Normal
45,5,5,3,0.030923600000000002,37.1093754,32.7668088,Normal
1827,5,4,2,0.1056184,37.1828124,0.252053,Normal
2076,5,5,3,0.10730959999999998,32.9625002,0.7373678,Normal
1385,5,5,2,0.5036412,92.138281,1.8365047999999997,Normal
106,5,5,3,0.03662220000000001,35.4914066,1.9606021999999999,Normal
2260,5,4,2,0.06862779999999999,40.7226564,15.5504482,Normal
1370,5,3,2,0.11744400000000002,35.7999996,0.0689992,Normal
274,5,5,4,0.08051660000000001,32.082031,1.2043906,Normal
216,5,5,3,0.08756699999999999,37.6476564,5.5211174,Normal
1058,5,3,2,0.17397800000000002,62.5468744,1.7492062000000002,Normal
1388,5,5,3,0.0445394,34.3281248,11.2573768,Normal
72,5,5,3,0.049546999999999994,39.7132816,203.685387,Normal
369,5,5,3,0.08084119999999999,38.257031,1.4740308,Normal
7466,4,2,1,0.10093175,32.423828,0.000951,Normal
5558,4,3,1,0.009758,33.14355375,0.0009512500000000001,Normal
1204,4,4,2,0.06319575000000001,38.192383,278.82824925,Normal
4639,4,4,1,0.0594795,43.472656,1.17563025,Normal
1600,4,4,3,0.2370515,67.95214899999999,0.5450925,Normal
213,4,4,3,0.11214125,46.109374,6.243385,Normal
5568,4,4,1,0.0552125,39.7548825,2.9521765,Normal
774,4,4,3,0.1557895,34.69238275,1.2905925,Normal
1180,4,4,2,0.01870325,40.26757825,0.32929274999999997,Normal
2030,4,4,3,0.0924195,34.8798825,0.784454,Normal
1387,4,4,2,0.026757250000000003,30.36718725,0.669287,Normal
7209,4,3,1,0.09249375,33.05957025,0.001149,Normal
6855,4,1,1,0.0,26.11425775,0.0007127500000000001,Normal
1227,4,4,2,0.07665975,34.03613325,0.7096954999999999,Normal
1976,4,3,2,0.042405750000000006,37.0234375,0.908799,Normal
4194,4,3,1,0.129358,27.2568355,0.0010267499999999999,Normal
1349,4,4,3,0.099605,33.94726575,2.0845000000000002,Normal
2052,4,4,3,0.08427675,46.695313500000005,0.63704575,Normal
1602,4,1,1,0.24071575,27.7177735,0.01718125,Normal
1591,4,4,3,0.137955,37.92773475,1.1437650000000001,Normal
1064,4,1,1,0.19468249999999998,27.902344,0.00273925,Normal
1581,4,4,2,0.017975249999999998,41.00000025,0.580503,Normal
1013,4,3,2,0.014066,31.55273425,0.26512224999999995,Normal
1962,4,4,2,0.07072424999999999,32.12011725,215.4282045,Normal
1272,4,3,2,0.16154625,62.82422,0.16133675,Normal
228,4,4,2,0.08628175,33.91113275,0.4487375,Normal
1823,4,2,1,0.3,90.05371,1.20080725,Normal
1652,4,4,2,0.189497,87.8916025,7.82478575,Normal
6172,4,1,1,0.0407445,35.41211,0.0009692500000000001,Normal
1865,4,4,3,0.05037625,74.4736335,2.8498615000000003,Normal
2859,4,1,1,0.06696175,30.70996125,0.0006902499999999999,Normal
2103,4,4,1,0.17905275,31.125,0.185309,Normal
1295,4,3,2,0.08592325,31.28124975,0.206767,Normal
3720,4,1,1,0.042449,36.363281,0.0010780000000000002,Normal
521,4,3,2,0.05549275,32.8232425,0.7574592499999999,Normal
453,4,4,3,0.15565575,32.072266,24.24927375,Normal
145,4,4,3,0.08828899999999999,34.45312475,0.26261175,Normal
360,4,4,3,0.03516675,32.5800785,24.07042925,Normal
319,4,4,3,0.10347224999999999,32.39453075,5.5838465,Normal
4036,4,2,1,0.5688205,115.44433699999999,0.99420675,Normal
1708,4,4,2,0.2917315,74.5947275,4.28088125,Normal
5201,4,1,1,0.05189225,25.31152325,0.0009685000000000001,Normal
2338,4,3,1,0.018983,37.3007815,0.63221225,Normal
3781,4,3,1,0.1899245,32.07226575,0.0010385,Normal
375,4,4,4,0.15846125,35.154297,2.0800265000000002,Normal
371,4,4,2,0.164662,51.34277275,1.4641457500000001,Normal
4942,4,1,1,0.0501355,30.6123045,0.00145375,Normal
497,4,4,2,0.02903525,34.850586,0.77866175,Normal
1425,4,4,2,0.037188,32.3525395,0.6292055000000001,Normal
1878,4,3,2,0.045446,28.2529295,0.46923975,Normal
1313,4,4,2,0.01878125,34.5673825,0.38241125,Normal
2036,4,4,2,0.0632675,30.46875,1.16359325,Normal
6808,4,1,1,0.0924555,34.640625,0.0007487500000000001,Normal
2155,4,3,2,0.2302815,27.535156,7.31399075,Normal
2458,4,1,1,0.073127,40.40234325,0.000876,Normal
6683,4,1,1,0.16033575,32.765625,0.0007135,Normal
527,4,4,3,0.15021099999999998,30.23632825,0.262949,Normal
7445,4,1,1,0.072517,32.710938,0.0007167499999999999,Normal
5962,4,1,1,0.116308,35.13672,0.00095125,Normal
1832,4,4,2,0.09078375,38.42089825,86.8338955,Normal
7343,4,1,1,0.01026625,24.419922,0.00105725,Normal
1849,4,4,3,0.09900574999999999,45.083985,0.402764,Normal
246,4,4,3,0.082414,30.7109375,2.8314595000000002,Normal
1191,4,4,2,0.12437975,37.876953,1447.80623275,Normal
7337,4,1,1,0.054564249999999995,34.515625,0.0007877499999999999,Normal
4600,4,1,1,0.18100725,26.4072265,0.0006522499999999999,Normal
1160,4,3,3,0.061891,35.581055,0.6760395,Normal
1371,4,4,3,0.08397,34.2558595,0.5160435,Normal
6402,4,1,1,0.1208225,32.746094,0.0006854999999999999,Normal
1576,4,4,2,0.068389,34.9882815,0.4434825,Normal
571,4,4,2,0.01621925,39.84179675,0.5373735,Normal
1386,4,3,2,0.04171,41.8291015,0.9651692500000001,Normal
1033,4,4,2,0.06995075,39.7626955,2.91204875,Normal
1556,4,2,1,0.1108925,31.0439455,1.1171195,Normal
1085,4,1,1,0.01571575,38.652344,0.0007285,Normal
407,4,4,3,0.105181,38.227539,3.2520842500000002,Normal
2069,4,4,2,0.0239925,38.24218725,1.0327959999999998,Normal
619,4,3,2,0.0166985,39.497071,0.47835875,Normal
1975,4,4,4,0.13425475,37.8007815,1.20104825,Normal
1815,4,4,3,0.1032565,37.77441425,7.36150125,Normal
7222,4,1,1,0.050499749999999996,23.851562,0.0008515,Normal
284,4,4,2,0.08629375,32.87695325,2.5805765,Normal
2051,4,4,2,0.08046,36.8730465,0.7549695000000001,Normal
333,4,4,2,0.02420225,30.1728515,0.73778975,Normal
349,4,4,2,0.107146,35.35253875,0.85666825,Normal
377,4,3,3,0.08865175,32.9960935,1.2815887499999998,Normal
5011,4,1,1,0.11047,37.88672,0.0007215,Normal
105,4,4,3,0.11690025000000001,35.27050775,2.2375760000000002,Normal
6662,4,1,1,0.08222349999999999,32.1240235,0.000852,Normal
946,4,4,2,0.11972925,25.209961,0.106016,Normal
243,4,4,4,0.09452825000000001,36.49707075,1.3324105000000002,Normal
342,4,4,2,0.07959825000000001,33.421875,0.9929129999999999,Normal
3462,4,1,1,0.007342,24.037109,0.0012895,Normal
6887,4,1,1,0.0112755,27.3222655,0.00094625,Normal
4806,4,1,1,0.025234,28.3779295,0.00073975,Normal
7137,4,1,1,0.0540405,30.8896485,0.0006955,Normal
7096,4,1,1,0.03259325,24.5986325,0.0008244999999999999,Normal
6654,4,1,1,0.14752300000000002,31.07128875,0.000762,Normal
2389,4,1,1,0.10064024999999999,38.339844,0.0009729999999999999,Normal
1195,4,4,2,0.050928749999999995,33.035156,1.1658935000000001,Normal
1213,4,1,1,0.0649165,24.6298825,0.00079275,Normal
7227,4,3,1,0.046976500000000004,30.2197265,0.40223600000000004,Normal
5128,4,1,1,0.0408605,24.7939455,0.0007617500000000001,Normal
1772,4,4,2,0.09430425,39.989258,0.272667,Normal
1152,4,4,1,0.087473,30.8359375,0.61257425,Normal
276,4,4,2,0.046613,30.64062525,0.913139,Normal
3581,4,3,1,0.04702575,42.8378905,0.62365875,Normal
5240,4,1,1,0.0544995,24.367188,0.00074675,Normal
5667,4,1,1,0.06446249999999999,24.464844,0.0006802500000000001,Normal
1922,4,4,2,0.031268000000000004,33.39257825,0.5987082499999999,Normal
2045,4,4,3,0.144946,33.831054,39.71567525,Normal
4299,4,3,1,0.028197,40.6357425,0.594422,Normal
6582,4,3,1,0.04696525,27.80468775,0.0009477499999999999,Normal
705,4,4,2,0.0299515,37.07324175,0.58123075,Normal
1761,4,4,3,0.05267625,34.449219,0.7000605,Normal
6665,4,1,1,0.009469,32.0,0.00072825,Normal
2282,4,1,1,0.051798,30.617188,0.00074675,Normal
2079,4,4,2,0.13374825,58.15917949999999,1.088922,Normal
7499,4,4,1,0.056844250000000006,38.1933595,2.94110075,Normal
974,4,4,2,0.928439,199.09668275,0.2915485,Normal
3077,4,4,1,0.054861999999999994,33.27148425,2.91886,Normal
3588,4,3,1,0.11116124999999999,31.78124975,0.00113875,Normal
7172,4,4,1,0.055831,38.5371095,2.9703212499999996,Normal
4643,4,4,1,0.0512165,39.1162105,2.96673175,Normal
1644,4,3,2,0.28288225,104.7148465,1.35846125,Normal
686,4,3,2,0.1741175,48.7343755,1.045006,Normal
754,4,3,2,0.1553165,62.561524000000006,2.1164852499999998,Normal
302,4,4,3,0.04818125,28.394531,0.9700002499999999,Normal
3583,4,1,1,0.0855135,25.988281,0.00076875,Normal
658,4,4,3,0.17005699999999999,34.161133,0.5340714999999999,Normal
7423,4,1,1,0.01614075,31.804688,0.0008825,Normal
1533,4,3,3,0.17862575,41.11816425,17.712513,Normal
5267,4,4,1,0.023724,39.5371095,0.26526875,Normal
2146,4,4,3,0.05101675,34.8310545,0.6322190000000001,Normal
1153,4,4,2,0.0313945,34.448242,0.6589325,Normal
1759,4,4,2,0.092883,34.9355465,0.6478915,Normal
752,4,3,2,0.0276145,32.7802735,0.4741555,Normal
488,4,4,2,0.0862315,28.91796875,0.8717617500000001,Normal
1514,4,4,2,0.09407775,30.1904295,0.813233,Normal
345,4,4,3,0.04202475,36.2714845,0.6873805000000001,Normal
1457,4,4,2,0.02537775,35.50781275,0.6009585,Normal
913,4,4,2,0.0521785,41.083008,0.828222,Normal
4690,4,3,1,0.08395325000000001,32.7695315,0.0010822499999999999,Normal
147,4,4,2,0.07915875,35.810547,0.5518797499999999,Normal
1676,4,4,2,0.04789375,31.77734425,248.73567225000002,Normal
1959,4,4,2,0.020712,40.4072265,0.8525195000000001,Normal
1116,4,4,2,0.18039574999999997,33.923828,2.76407975,Normal
1381,4,3,2,0.1252,28.15136725,1.31225425,Normal
247,4,4,2,0.09485025,33.96972725,0.7278757499999999,Normal
1577,4,4,2,0.04599525,36.57226575,34.93780675,Normal
672,4,2,2,0.050315250000000006,39.823242,32375.984499000002,Normal
202,4,4,3,0.169213,78.66308599999999,74.70619,Normal
667,4,3,2,0.0359255,40.9482425,0.6888435,Normal
4889,4,4,1,0.0504825,41.53222625,4.09594025,Normal
4713,4,4,1,0.0697985,38.66113225,0.25594900000000004,Normal
783,4,2,1,0.06379599999999999,93.6328125,10.032192,Normal
356,4,4,2,0.02175575,33.44531275,0.36641075,Normal
873,4,4,3,0.04818025,38.871094,0.81428675,Normal
2107,4,4,2,0.03951825,40.571289,1.96661275,Normal
4998,4,4,4,0.06632525,41.15039,15.207082,Normal
3208,4,4,3,0.06750475,39.7265625,1.87439125,Normal
1798,4,4,3,0.3592105,286.6015625,14.6590575,Normal
2109,4,1,1,0.0286675,23.6552735,0.0007305,Normal
2777,4,3,1,0.02207375,41.5371085,0.61357625,Normal
226,4,4,3,0.0271935,33.09374975,6.2552245,Normal
1339,4,4,2,0.05312575,39.87207025,0.9841074999999999,Normal
3730,4,2,1,0.0084715,30.8369145,0.00106975,Normal
598,3,2,1,0.022111333333333334,39.44140633333333,0.8255866666666667,Normal
582,3,2,1,0.02655,36.895833333333336,0.7657660000000001,Normal
5540,3,3,1,0.06765433333333333,32.06119733333333,0.698413,Normal
383,3,3,2,0.073465,31.992187666666666,1.1662106666666665,Normal
2967,3,2,1,0.028431666666666664,35.34375,0.8025096666666666,Normal
397,3,3,2,0.026227666666666666,35.382812666666666,14.054934000000001,Normal
536,3,3,2,0.017250333333333333,39.55468833333333,0.13757233333333332,Normal
1857,3,3,2,0.08022533333333333,29.166666666666668,1.192229,Normal
3378,3,2,1,0.029505666666666666,38.74218666666667,0.8119983333333334,Normal
4046,3,2,1,0.03474133333333334,39.039062666666666,0.7994703333333333,Normal
1604,3,3,2,0.08607733333333334,38.050782,0.6721993333333334,Normal
5451,3,2,1,0.032432333333333334,35.374999333333335,0.367887,Normal
6177,3,2,1,0.08621633333333334,35.03645933333333,0.7817053333333334,Normal
3513,3,3,1,0.034924000000000004,33.60807333333333,0.0,Normal
891,3,3,2,0.04278333333333333,41.010416666666664,21.970042333333335,Normal
1366,3,3,2,0.052053999999999996,27.851562666666666,1.472864666666667,Normal
4015,3,2,1,0.08740033333333334,39.31901133333333,0.7953033333333334,Normal
5978,3,2,1,0.038919,30.375,0.7777963333333333,Normal
1856,3,3,2,0.030104333333333334,37.24088533333333,1.2297086666666666,Normal
474,3,3,2,0.11232366666666667,40.42187466666667,0.34691199999999994,Normal
344,3,3,2,0.04668233333333333,33.65625033333333,0.7717486666666667,Normal
7050,3,2,1,0.012261666666666666,39.451822666666665,0.33312533333333333,Normal
5525,3,2,1,0.125777,43.18099,0.811983,Normal
1132,3,3,2,0.029269,38.929687666666666,0.45700266666666667,Normal
1021,3,3,2,0.049274000000000005,30.591145666666666,1.2084256666666666,Normal
1520,3,3,2,0.02670966666666667,34.554687666666666,0.6442466666666666,Normal
1045,3,3,2,0.12020966666666666,30.183593666666667,0.6665876666666667,Normal
2066,3,3,2,0.043586999999999994,37.731771,0.43803566666666666,Normal
1136,3,3,2,0.03625633333333333,39.08593833333333,0.8053836666666667,Normal
3440,3,2,1,0.044983,42.882812666666666,0.7965813333333335,Normal
1094,3,3,2,0.16378533333333334,33.820312333333334,0.8255136666666667,Normal
655,3,3,2,0.039364666666666666,30.490885666666667,0.8207760000000001,Normal
617,3,2,1,0.042669000000000006,30.628906,1.0766713333333333,Normal
4741,3,2,1,0.19114399999999998,38.589843333333334,0.09936266666666665,Normal
2241,3,3,2,0.09273533333333334,41.31250033333333,0.3881083333333333,Normal
646,3,3,2,0.09136266666666666,36.48828133333333,0.37058266666666667,Normal
1053,3,3,2,0.04922066666666667,31.247396,1.0640403333333335,Normal
680,3,3,2,0.10415333333333333,36.720052333333335,0.563499,Normal
1592,3,3,2,0.040363,31.858073333333333,1909.470751,Normal
192,3,3,2,0.016544,30.428385333333335,0.6686803333333334,Normal
254,3,3,2,0.04187366666666667,30.852864333333333,1.230367,Normal
491,3,3,2,0.135572,27.07942733333333,0.7452376666666667,Normal
506,3,3,2,0.05970866666666666,35.371094,0.8585903333333332,Normal
5318,3,2,1,0.026883666666666667,38.311198,0.829485,Normal
325,3,3,2,0.034243,30.477864666666665,1.149628,Normal
663,3,1,1,0.07250533333333332,55.526041666666664,0.6293293333333333,Normal
1262,3,3,2,0.09249866666666666,32.80338533333333,0.2754933333333333,Normal
1070,3,3,2,0.2279353333333333,566.09375,149.29978966666667,Normal
596,3,2,2,0.08246633333333332,35.47526,0.0537,Normal
2009,3,3,2,0.11991866666666666,36.89453066666667,0.8677060000000001,Normal
2842,3,3,1,0.019814,35.57291633333333,0.6094483333333333,Normal
230,3,3,2,0.10915000000000001,30.852864333333333,0.675571,Normal
634,3,3,2,0.037239,35.695312666666666,1.2146666666666668,Normal
2011,3,3,2,0.125523,34.201823,0.338697,Normal
277,3,3,2,0.04930933333333334,30.07942733333333,1.0702176666666667,Normal
1462,3,3,1,0.03659433333333333,36.42447933333333,1.2649583333333334,Normal
1282,3,3,1,0.06343533333333333,27.295573,1.9981489999999997,Normal
2123,3,3,1,0.03634133333333334,37.61588533333333,1.2319123333333333,Normal
5669,3,3,1,0.06590266666666666,35.87630133333334,16.285914000000002,Normal
1921,3,3,1,0.07905533333333334,39.430989333333336,1.1181113333333335,Normal
1784,3,3,2,0.043378,36.384114333333336,0.7446296666666666,Normal
1935,3,3,2,0.17201599999999997,46.889322666666665,11.901747666666667,Normal
726,3,3,3,0.12580133333333332,28.438802,0.02574766666666667,Normal
1794,3,2,2,0.032747,34.328125,1.950504666666667,Normal
1344,3,3,1,0.22992133333333334,31.338541333333335,3.116464,Normal
2793,3,3,1,0.03628766666666666,40.154947666666665,0.13834433333333332,Normal
1544,3,1,1,0.13174566666666665,34.829428,0.170816,Normal
1202,3,3,2,0.05199800000000001,31.873698333333333,350.08459666666664,Normal
560,3,3,2,0.049262,36.037760666666664,0.68431,Normal
1752,3,3,2,0.07107799999999999,37.421875,89.30781400000001,Normal
2058,3,3,2,0.030243000000000003,32.069010666666664,0.500001,Normal
7194,3,3,1,0.013116333333333334,37.34765633333333,0.5975236666666667,Normal
2085,3,3,2,0.16113733333333333,36.31380166666667,0.545756,Normal
1362,3,3,2,0.08225233333333333,37.141927,56.74335966666666,Normal
1143,3,3,2,0.036196,37.773437666666666,75.160018,Normal
2633,3,3,1,0.05763733333333334,40.31249966666667,1.6351763333333336,Normal
657,3,2,1,0.01873033333333333,30.121093666666667,0.33545033333333335,Normal
1466,3,3,2,0.06933933333333332,37.871093333333334,356.1487766666666,Normal
55,3,3,2,0.037518666666666665,34.300781,0.7837513333333334,Normal
1895,3,3,2,0.06314133333333334,30.45442733333333,24.253527333333334,Normal
1467,3,3,2,0.12254233333333332,40.160156666666666,24.332130666666668,Normal
1218,3,3,2,0.04337866666666667,37.38671866666667,30.675461,Normal
2700,3,3,1,0.030611666666666665,46.36849,18.036648,Normal
1407,3,3,1,0.07122766666666666,32.98307233333333,2.5835613333333334,Normal
2096,3,3,2,0.21890566666666667,58.48176966666667,1.4355653333333336,Normal
2147,3,3,2,0.038637333333333336,35.03125033333333,0.6891630000000001,Normal
1666,3,3,2,0.11775066666666667,30.217448333333333,0.338344,Normal
5013,3,2,1,0.1286,39.98177066666667,0.7963686666666666,Normal
1293,3,3,2,0.11835866666666668,28.597656,0.12681366666666669,Normal
1183,3,3,3,0.108728,39.666666666666664,0.9470593333333334,Normal
7242,3,2,1,0.032504000000000005,41.39583266666667,0.78958,Normal
2121,3,3,2,0.039491,40.54166633333333,75.90124833333333,Normal
1599,3,3,2,0.041052,36.046875,0.4788826666666666,Normal
5711,3,2,1,0.035699,31.647135000000002,0.806739,Normal
3914,3,2,1,0.019274,38.061198,0.34274,Normal
1065,3,3,2,0.024199666666666664,34.795573,4.829290666666667,Normal
2335,3,2,1,0.03478833333333333,33.02864533333334,0.0,Normal
1491,3,3,2,0.12405699999999999,45.377604,2.2675496666666666,Normal
337,3,3,2,0.046523666666666665,33.15364566666667,0.7633646666666666,Normal
1731,3,3,3,0.23804766666666666,112.02213333333331,4.948261666666667,Normal
5765,3,3,1,0.06328033333333333,41.300781,0.4505966666666666,Normal
2035,3,2,2,0.201442,175.28515333333334,8.913018000000001,Normal
5757,3,3,1,0.036020666666666666,47.67317666666667,150.73770333333331,Normal
3003,3,2,1,0.07679200000000001,37.320312333333334,0.3310496666666667,Normal
6356,3,2,1,0.012588666666666666,38.790365333333334,0.33806433333333336,Normal
5589,3,3,1,0.069352,38.06901033333333,0.5898296666666667,Normal
3370,3,2,1,0.027887666666666668,37.643229,0.8202590000000001,Normal
6196,3,3,1,0.09036499999999999,40.73828,1.011045,Normal
6327,3,3,3,0.038942333333333336,42.247396,44.387565,Normal
1006,3,2,2,0.10291266666666665,33.70833266666667,5.530906333333333,Normal
1418,3,3,2,0.061448,77.32812566666666,4.874431,Normal
1108,3,3,2,0.04767,35.966146333333334,0.5416633333333333,Normal
1711,3,2,2,0.09601799999999999,47.763021333333334,0.22516066666666665,Normal
1463,3,3,2,0.16354033333333332,30.695312333333334,0.9247973333333334,Normal
1439,3,3,3,0.13496333333333332,40.507812666666666,0.348544,Normal
2031,3,2,1,0.14926666666666666,36.692708333333336,0.0031090000000000002,Normal
1741,3,3,3,0.257556,54.643229999999996,25.393857,Normal
793,3,3,2,0.014523,28.43619766666667,0.6333113333333332,Normal
1112,3,2,1,0.055246666666666666,30.605468666666667,0.9919423333333333,Normal
1066,3,2,2,0.2224233333333333,27.968750666666665,0.48959033333333335,Normal
803,3,3,2,0.11206133333333335,86.00390533333332,0.5839806666666666,Normal
1228,3,3,2,0.7585386666666668,239.94271000000003,4.075556,Normal
269,3,3,2,0.04693633333333333,35.835938,4.131435333333333,Normal
641,3,3,2,0.08981,40.17578133333333,2.3161863333333335,Normal
1052,3,3,2,0.10978733333333333,30.321614666666665,0.35283766666666666,Normal
1077,3,3,2,0.05490766666666667,39.855469,5.219954,Normal
1421,3,3,2,0.03189,39.33203133333333,0.665634,Normal
446,3,3,2,0.038286999999999995,31.569010666666667,86.46840966666666,Normal
1082,3,3,2,0.046005333333333336,35.735677333333335,0.534268,Normal
1990,3,3,2,0.3268143333333334,125.56900999999999,1.271655,Normal
982,3,3,2,0.21391866666666667,68.42447833333334,45.60896066666667,Normal
2014,3,3,2,0.11752800000000001,33.06510433333333,0.6753973333333335,Normal
1310,3,3,3,0.03960866666666667,31.040364666666665,1.5949856666666669,Normal
1831,3,3,2,0.20118333333333335,37.30989533333334,0.3455616666666667,Normal
1881,3,3,2,0.03764833333333333,36.654948,0.36372099999999996,Normal
2056,3,3,2,0.128748,34.04296866666667,0.6696080000000001,Normal
988,3,3,2,0.11808066666666667,30.322916666666668,0.6746243333333334,Normal
1845,3,3,2,0.04228200000000001,36.837239333333336,0.7576406666666666,Normal
1973,3,3,1,0.032440666666666666,35.48177066666667,1.2201133333333334,Normal
2018,3,3,2,0.04791399999999999,39.07161466666667,0.7508286666666667,Normal
866,3,3,2,0.14548633333333336,35.43880266666667,0.49910600000000005,Normal
998,3,3,2,0.025928999999999997,37.369791666666664,3.1258926666666667,Normal
1005,3,3,2,0.119512,28.171875,0.7719489999999999,Normal
1394,3,3,2,0.046622666666666666,36.304687666666666,1.2552536666666667,Normal
1775,3,3,3,0.13365933333333332,30.657552,0.46317933333333333,Normal
1642,3,2,1,0.261729,26.28125,0.02658033333333333,Normal
1113,3,3,2,0.17424099999999998,47.83463433333333,1.5860853333333331,Normal
6140,3,2,1,0.025850333333333336,36.589843333333334,0.6382903333333333,Normal
2712,3,2,1,0.030032,32.928385999999996,0.853166,Normal
6059,3,2,1,0.09906733333333334,39.140626,0.7955386666666665,Normal
5168,3,2,1,0.0322,31.289062666666666,0.83946,Normal
3163,3,1,1,0.06500866666666667,19.555989666666665,0.0,Normal
3202,3,1,1,0.06555533333333334,31.179687333333334,0.0008350000000000001,Normal
6763,3,2,1,0.030986666666666666,33.69010433333333,0.9249063333333334,Normal
3658,3,2,1,0.023047666666666664,42.572917,0.8153433333333333,Normal
6372,3,3,1,0.19844666666666663,30.101562333333334,0.5351213333333333,Normal
7023,3,2,1,0.02688233333333333,42.153646,0.8601116666666667,Normal
6505,3,2,1,0.032432333333333334,38.807292,0.8529773333333334,Normal
4971,3,3,1,0.12445433333333333,35.26171866666667,1.6675783333333334,Normal
6255,3,3,1,0.05876766666666667,38.02083366666667,0.3648456666666667,Normal
4557,3,2,1,0.043406,34.66796866666667,0.8330460000000001,Normal
