funcName,mean_requests,std_requests,cv,stability
572,2.0,0.0,0.0,Stable
761,1.1428571428571428,0.36313651960128146,0.3177444546511213,Noisy
339,3.6666666666666665,2.886751345948129,0.787295821622217,Noisy
2234,1.0,0.0,0.0,Stable
656,1.144736842105263,0.6045151747402443,0.5280822216121674,Noisy
1990,1.5,0.7071067811865476,0.47140452079103173,Noisy
990,1.2,0.4472135954999579,0.37267799624996495,Noisy
1152,1.0,0.0,0.0,Stable
1692,1.0041666666666667,0.0744448996605948,0.07413599966200311,Stable
731,1.0,,,Noisy
1522,1.96,0.2,0.10204081632653061,Stable
1911,1.92,0.2740475156178696,0.14273308105097376,Noisy
1115,2.0,0.0,0.0,Stable
1885,1.375,0.7440238091428449,0.54110822483116,Noisy
1820,1.0,0.0,0.0,Stable
315,1.4444444444444444,0.9835244081556433,0.6809015133385223,Noisy
1764,7.538461538461538,6.8599170212519,0.909988992615048,Noisy
1385,1.0,0.0,0.0,Stable
1547,1.0,0.0,0.0,Stable
1618,5.5,6.363961030678928,1.1570838237598051,Noisy
1870,1.1111111111111112,0.3333333333333333,0.3,Noisy
1198,5.0,3.605551275463989,0.7211102550927978,Noisy
327,1.0384615384615385,0.1961161351381841,0.1888525745775106,Noisy
1812,2.6491228070175437,1.2549544725398623,0.4737245359918686,Noisy
193,1.0350877192982457,0.18563715383027593,0.17934436895467334,Noisy
1914,1.4166666666666667,0.7929614610987591,0.5597375019520652,Noisy
917,1.0082644628099173,0.09090909090909091,0.09016393442622951,Stable
1081,2.727272727272727,0.6466697906828632,0.23711225658371654,Noisy
586,1.1666666666666667,0.408248290463863,0.34992710611188255,Noisy
2029,1.0,0.0,0.0,Stable
896,28.25,53.83539727725616,1.905677779725882,Noisy
1445,1.0769230769230769,0.2773500981126146,0.2575393768188564,Noisy
305,1.1538461538461537,0.5547001962252291,0.4807401700618653,Noisy
638,2.3333333333333335,0.8660254037844386,0.3711537444790451,Noisy
1112,3.0,,,Noisy
975,1.96,0.2,0.10204081632653061,Stable
1605,1.1111111111111112,0.3333333333333333,0.3,Noisy
2177,1.0,,,Noisy
1664,141.51724137931035,118.29063841283532,0.8358743942427447,Noisy
468,3.25,1.3887301496588271,0.42730158451040834,Noisy
113,1.0,0.0,0.0,Stable
120,1.0048611111111112,0.07893476085549994,0.0785529064491499,Stable
1370,1.25,0.5,0.4,Noisy
675,1.94,0.2398979374820952,0.12365873066087382,Stable
777,1.25,0.46291004988627577,0.37032803990902063,Noisy
2065,1.0,0.0,0.0,Stable
2296,1.0,0.0,0.0,Stable
782,1.25,0.5,0.4,Noisy
2186,105.0,26.870057685088806,0.2559053112865601,Noisy
380,1.6,0.5477225575051661,0.34232659844072877,Noisy
685,1.0,0.0,0.0,Stable
1910,2.625,1.685018016012207,0.6419116251475074,Noisy
1642,1.0,0.0,0.0,Stable
2191,1.2222222222222223,0.6666666666666667,0.5454545454545455,Noisy
99,1.3333333333333333,0.5163977794943222,0.38729833462074165,Noisy
736,2.0272108843537415,0.5961701769467501,0.29408394634621565,Noisy
1510,1.0,0.0,0.0,Stable
69,11.772727272727273,17.468152839850116,1.4837813223038707,Noisy
187,1.8951048951048952,0.624762340316122,0.32967164083101635,Noisy
1406,1.0,0.0,0.0,Stable
260,6.78,2.636527103555971,0.38886830435928776,Noisy
649,1.263157894736842,0.5619514869490163,0.4448782605013046,Noisy
1429,1.7258064516129032,0.4497487400071536,0.2606020736490049,Noisy
1203,1.0,0.0,0.0,Stable
1321,1.0,0.0,0.0,Stable
850,1.0,0.0,0.0,Stable
892,1.6666666666666667,0.5773502691896257,0.3464101615137754,Noisy
1090,8.924305555555556,0.2872666053343907,0.03218923910057759,Stable
534,1.0013898540653232,0.037267781614977236,0.037216056727239585,Stable
630,37.05128205128205,28.3879053034511,0.7661787590550816,Noisy
866,1.0,0.0,0.0,Stable
551,1.0,,,Noisy
1055,1.0,,,Noisy
2024,1.5,0.7071067811865476,0.47140452079103173,Noisy
529,1.96,0.1972787847664288,0.10065244120736164,Stable
2128,9.666666666666666,7.234178138070234,0.7483632556624381,Noisy
606,8.333333333333334,8.082903768654761,0.9699484522385713,Noisy
1667,1.0,,,Noisy
201,1.0347222222222223,0.1868949842975633,0.18062334052918866,Noisy
294,1.1,0.31622776601683794,0.28747978728803447,Noisy
1551,549.125,2101.2484185994444,3.826539346413739,Noisy
1761,1.3333333333333333,0.5773502691896257,0.4330127018922193,Noisy
978,1.0,,,Noisy
2075,2.5,1.927248223318863,0.7708992893275453,Noisy
530,4.333333333333333,2.422120283277993,0.5589508346026139,Noisy
398,1.25,1.234710412980132,0.9877683303841056,Noisy
222,5.666666666666667,6.429100507328637,1.1345471483521123,Noisy
2201,13.0,,,Noisy
421,2.263157894736842,1.349358416640149,0.5962281375851822,Noisy
112,1.4,0.5477225575051661,0.3912303982179758,Noisy
1541,1.4775086505190311,0.7472742060938204,0.5057663830471056,Noisy
243,4.0,,,Noisy
1988,1.0,0.0,0.0,Stable
724,1.0,0.0,0.0,Stable
1015,1.94,0.23989793748209526,0.12365873066087385,Stable
2273,5.0,6.082762530298219,1.2165525060596438,Noisy
1189,1.25,0.5,0.4,Noisy
683,2.7777777777777777,2.773886162848873,0.9985990186255944,Noisy
633,1.0,,,Noisy
6,2.274336283185841,1.1358428872319215,0.49941730061170087,Noisy
